game,seat,z_luck,z_luck_massets,n_decisions,points,rank,net_worth
sane-332,4.0,-0.05681818181818182,-0.04166666666666674,11.0,2.0,2.0,3238.0
sane-333,1.0,-0.03921568627450983,0.04656862745098034,17.0,2.0,2.0,3763.0
sane-333,2.0,-0.06213965385728193,-0.00031250821957445885,23.0,0.0,4.0,342.0
sane-333,3.0,0.04475308641975306,0.1494341563786007,18.0,1.0,3.0,2428.0
sane-333,4.0,0.1029411764705882,0.034313725490195957,17.0,3.0,1.0,4258.0
sane-334,1.0,-0.12268518518518517,-0.09490740740740744,18.0,3.0,1.0,4781.0
sane-334,2.0,-0.05111111111111116,-0.10166666666666674,25.0,0.0,4.0,1403.0
sane-334,3.0,0.03108974358974348,-0.031250000000000056,26.0,1.0,3.0,2758.0
sane-334,4.0,0.01603835978835977,-0.03538359788359785,21.0,2.0,2.0,2893.0
sane-335,1.0,0.11277777777777775,0.025000000000000022,25.0,1.0,3.0,2811.0
sane-335,2.0,0.025757575757575757,-0.03232323232323231,22.0,0.0,4.0,1539.0
sane-335,3.0,0.09358974358974348,-0.02564102564102566,13.0,3.0,1.0,4331.0
sane-335,4.0,0.06388888888888877,0.050000000000000044,15.0,2.0,2.0,2987.0
sane-336,1.0,0.07291666666666663,0.02767857142857133,14.0,1.0,3.0,2843.0
sane-336,2.0,0.022321428571428603,-0.04017857142857145,14.0,3.0,1.0,3523.0
sane-336,3.0,0.0037878787878787845,-0.015151515151515194,22.0,2.0,2.0,2973.0
sane-336,4.0,0.0888888888888889,0.047222222222222276,15.0,0.0,4.0,2657.0
sane-337,1.0,-0.01556513409961685,0.02705938697318,29.0,3.0,1.0,3511.0
sane-337,2.0,-0.003611111111111065,-0.04865740740740737,30.0,0.0,4.0,1132.0
sane-337,3.0,-0.043402777777777846,0.0,24.0,1.0,3.0,2027.0
sane-337,4.0,0.017241379310344862,-0.07720306513409964,15.0,2.0,2.0,3193.0
sane-338,1.0,0.02898550724637683,0.01902173913043481,23.0,0.0,4.0,1426.0
sane-338,2.0,-0.07607962213225372,0.01568825910931171,19.0,2.0,2.0,2064.0
sane-338,3.0,-0.06280864197530861,-0.043364197530864235,27.0,1.0,3.0,1690.0
sane-338,4.0,0.013095238095238049,-0.01130952380952377,15.0,3.0,1.0,3933.0
sane-339,1.0,-0.048611111111111105,-0.026515151515151547,22.0,3.0,1.0,4818.0
sane-339,2.0,0.03166666666666662,-0.018333333333333368,25.0,1.0,3.0,1859.0
sane-339,3.0,-0.08005698005698003,-0.0034188034188034067,15.0,2.0,2.0,2249.0
sane-339,4.0,-0.01620370370370372,0.045524691358024616,27.0,0.0,4.0,1706.0
sane-340,1.0,9.578544061306093e-05,-0.059865900383141823,29.0,0.0,4.0,0.0
sane-340,2.0,-0.02958656330749354,-0.07390180878552971,43.0,3.0,1.0,4251.0
sane-340,3.0,0.08177361853832443,-0.03966131907308379,17.0,2.0,2.0,3852.0
sane-340,4.0,-0.06597222222222227,-0.11226851851851855,6.0,1.0,3.0,3455.0
sane-341,1.0,0.04940860215053755,0.006397849462365546,25.0,3.0,1.0,4599.0
sane-341,2.0,-0.0012698412698412542,0.07412698412698415,35.0,1.0,3.0,2584.0
sane-341,3.0,-0.045138888888888895,-0.038194444444444475,12.0,2.0,2.0,2970.0
sane-341,4.0,0.03176999463231345,0.01633789586688128,27.0,0.0,4.0,487.0
sane-342,1.0,0.05112044817927175,0.037086834733893514,25.0,3.0,1.0,3244.0
sane-342,2.0,0.11083333333333334,-0.0033333333333334103,20.0,2.0,2.0,3096.0
sane-342,3.0,-0.05208333333333337,-0.03749999999999998,20.0,1.0,3.0,2893.0
sane-342,4.0,-0.011111111111111183,0.06481481481481488,15.0,0.0,4.0,2408.0
sane-343,1.0,0.0492424242424242,0.037878787878787845,11.0,3.0,1.0,3452.0
sane-343,2.0,0.011492446393762124,-0.06549342105263162,30.0,1.0,3.0,2974.0
sane-343,3.0,-0.011976650563607083,0.013687600644122444,18.0,0.0,4.0,1796.0
sane-343,4.0,-0.0054563492063492425,-0.019345238095238082,21.0,2.0,2.0,3286.0
sane-344,1.0,-0.003654970760233911,-0.044590643274853736,19.0,3.0,1.0,5265.0
sane-344,2.0,0.02409909909909902,0.003978978978979031,37.0,0.0,4.0,0.0
sane-344,3.0,-0.009588049311865632,-0.029282241351825278,17.0,2.0,2.0,2733.0
sane-344,4.0,-0.051069514062935084,-0.010673167293233032,24.0,1.0,3.0,2057.0
sane-345,1.0,0.004629629629629539,0.02777777777777779,9.0,3.0,1.0,4064.0
sane-345,2.0,-0.11481481481481481,-0.04999999999999999,15.0,2.0,2.0,3435.0
sane-345,3.0,0.06510416666666674,-0.04210069444444442,32.0,0.0,4.0,0.0
sane-345,4.0,0.02548076923076925,-0.031490384615384615,13.0,1.0,3.0,2942.0
sane-346,1.0,0.06944444444444442,-0.018518518518518545,9.0,2.0,2.0,3586.0
sane-346,2.0,0.050595238095238027,-0.044642857142857206,14.0,1.0,3.0,2719.0
sane-346,3.0,0.12009803921568629,-0.026960784313725505,17.0,3.0,1.0,3830.0
sane-346,4.0,0.06103801169590639,0.023496240601503682,14.0,0.0,4.0,1915.0
sane-347,1.0,0.06377551020408156,0.0045351473922901064,21.0,0.0,4.0,1353.0
sane-347,2.0,0.09457671957671954,0.001322751322751392,21.0,3.0,1.0,4361.0
sane-347,3.0,-0.03167087542087543,-0.10079966329966328,12.0,1.0,3.0,2126.0
sane-347,4.0,-0.06196581196581202,0.009615384615384581,13.0,2.0,2.0,3381.0
sane-348,1.0,-0.042974386724386804,-0.04135101010101022,14.0,2.0,2.0,2553.0
sane-348,2.0,-0.0925347222222222,0.02170138888888884,8.0,1.0,3.0,2383.0
sane-348,3.0,0.128623188405797,0.05797101449275355,23.0,0.0,4.0,2372.0
sane-348,4.0,-0.03156565656565663,-0.018939393939393923,22.0,3.0,1.0,3580.0
sane-349,1.0,0.07833333333333325,-0.05083333333333334,25.0,0.0,4.0,828.0
sane-349,2.0,0.019444444444444375,-0.00833333333333336,15.0,3.0,1.0,4690.0
sane-349,3.0,0.021041666666666736,0.01375000000000004,20.0,1.0,3.0,2383.0
sane-349,4.0,0.09637681159420286,0.050724637681159424,23.0,2.0,2.0,3063.0
sane-350,1.0,-0.1120370370370371,-0.17632275132275133,9.0,2.0,2.0,3032.0
sane-350,2.0,0.01671810699588472,-0.03395061728395066,27.0,0.0,4.0,0.0
sane-350,3.0,0.02314814814814814,-0.0092592592592593,9.0,1.0,3.0,2484.0
sane-350,4.0,0.03125,0.09375,12.0,3.0,1.0,4997.0
sane-351,1.0,0.023611111111111027,-0.01388888888888895,20.0,1.0,3.0,2958.0
sane-351,2.0,0.07692307692307687,0.07051282051282048,13.0,3.0,1.0,4104.0
sane-351,3.0,0.03308823529411764,-0.09803921568627455,17.0,0.0,4.0,1542.0
sane-351,4.0,0.00149548708372238,0.021212262682850924,15.0,2.0,2.0,3211.0
sane-352,1.0,0.06018518518518523,0.04629629629629628,9.0,3.0,1.0,4351.0
sane-352,2.0,-0.001822916666666674,0.028515625000000044,32.0,0.0,4.0,313.0
sane-352,3.0,-0.005401234567901203,-0.03163580246913583,27.0,1.0,3.0,2762.0
sane-352,4.0,0.0029761904761904656,-0.03273809523809529,14.0,2.0,2.0,3908.0
sane-353,1.0,0.002777777777777768,-0.04145299145299147,39.0,1.0,3.0,2238.0
sane-353,2.0,-0.0625,0.025000000000000022,10.0,3.0,1.0,3850.0
sane-353,3.0,0.03732638888888884,-0.04201388888888885,20.0,2.0,2.0,2854.0
sane-353,4.0,-0.002256944444444464,-0.00723090277777777,24.0,0.0,4.0,2143.0
sane-354,1.0,0.10267310049019596,0.07278262867647056,16.0,1.0,3.0,2338.0
sane-354,2.0,-0.06639784946236565,-0.05967741935483872,31.0,0.0,4.0,972.0
sane-354,3.0,-0.016534391534391513,-0.00396825396825401,21.0,2.0,2.0,3052.0
sane-354,4.0,0.10656565656565664,0.008080808080808133,11.0,3.0,1.0,4697.0
sane-355,1.0,-0.03497023809523814,-0.006200396825396914,24.0,2.0,2.0,2701.0
sane-355,2.0,0.11878654970760238,-0.027412280701754443,19.0,0.0,4.0,2190.0
sane-355,3.0,-0.03273809523809523,0.0029761904761904656,14.0,3.0,1.0,4089.0
sane-355,4.0,0.0014880952380952328,0.0024801587301587213,28.0,1.0,3.0,2235.0
sane-356,1.0,-0.05059523809523808,-0.06398809523809523,28.0,1.0,3.0,1573.0
sane-356,2.0,-0.04710884353741501,0.03292900493530748,21.0,2.0,2.0,3407.0
sane-356,3.0,-0.012037037037037013,0.028703703703703676,27.0,0.0,4.0,0.0
sane-356,4.0,0.1071428571428571,-0.01785714285714285,14.0,3.0,1.0,5634.0
sane-357,1.0,-0.028846153846153855,-0.04807692307692307,13.0,3.0,1.0,5783.0
sane-357,2.0,-0.07754629629629634,-0.03240740740740744,18.0,1.0,3.0,1356.0
sane-357,3.0,-0.028846153846153855,-0.06410256410256415,26.0,2.0,2.0,1835.0
sane-357,4.0,-0.03205128205128205,-0.01495726495726496,26.0,0.0,4.0,1189.0
sane-358,1.0,0.02604166666666663,0.03125,16.0,3.0,1.0,5843.0
sane-358,2.0,0.05384615384615388,-0.09358974358974359,13.0,2.0,2.0,2504.0
sane-358,3.0,-0.19551282051282054,0.02499999999999991,13.0,0.0,4.0,1886.0
sane-358,4.0,-0.09765625,0.02604166666666674,16.0,1.0,3.0,1942.0
sane-359,1.0,-0.10697751322751325,0.009292328042328046,15.0,1.0,3.0,2710.0
sane-359,2.0,0.0803104575163398,0.0008169934640522847,17.0,2.0,2.0,3688.0
sane-359,3.0,-0.025000000000000022,-0.012777777777777832,25.0,0.0,4.0,1666.0
sane-359,4.0,-0.025450098147466738,-0.01546666053245005,19.0,3.0,1.0,4006.0
sane-360,1.0,-0.015931372549019662,-0.05024509803921573,17.0,3.0,1.0,5077.0
sane-360,2.0,0.0691964285714286,-0.03311011904761901,16.0,2.0,2.0,3518.0
sane-360,3.0,-0.004451566951566954,0.04487179487179482,39.0,0.0,4.0,60.0
sane-360,4.0,-0.04226190476190472,0.1345238095238095,10.0,1.0,3.0,3059.0
sane-361,1.0,-0.01828847481021384,-0.03860420979986179,14.0,3.0,1.0,6719.0
sane-361,2.0,0.03317901234567899,-0.04706790123456783,18.0,2.0,2.0,2395.0
sane-361,3.0,0.010255002902061716,0.07051883816589699,37.0,0.0,4.0,0.0
sane-361,4.0,0.054177109440267324,0.01829573934837092,38.0,1.0,3.0,78.0
sane-362,1.0,0.021527777777777812,0.022222222222222254,30.0,0.0,4.0,0.0
sane-362,2.0,0.002421536796536783,-0.030438311688311737,24.0,3.0,1.0,3762.0
sane-362,3.0,-0.03431372549019612,-0.05637254901960781,17.0,2.0,2.0,3387.0
sane-362,4.0,-0.06304824561403516,0.02101608187134507,38.0,1.0,3.0,2775.0
sane-363,1.0,-0.1283524904214559,-0.1700191570881226,6.0,3.0,1.0,4639.0
sane-363,2.0,-0.15972222222222215,0.04166666666666663,12.0,2.0,2.0,3235.0
sane-363,3.0,0.021780303030303094,-0.07834595959595964,22.0,0.0,4.0,441.0
sane-363,4.0,-0.015798611111111138,0.05138888888888882,16.0,1.0,3.0,953.0
sane-364,1.0,-0.06714665032679745,-0.05581086601307189,24.0,0.0,4.0,2031.0
sane-364,2.0,0.10378787878787865,0.1128787878787878,11.0,3.0,1.0,3920.0
sane-364,3.0,-0.047037037037037044,0.0251851851851852,15.0,1.0,3.0,2118.0
sane-364,4.0,0.0922153315684544,0.07823493043980345,31.0,2.0,2.0,2994.0
sane-365,1.0,0.005555555555555536,-0.011111111111111127,15.0,1.0,3.0,2034.0
sane-365,2.0,0.060416666666666674,-0.027083333333333404,20.0,2.0,2.0,3320.0
sane-365,3.0,-0.013868843922035579,0.030101754037924144,11.0,3.0,1.0,5387.0
sane-365,4.0,0.022222222222222254,-0.025925925925925963,15.0,0.0,4.0,1882.0
sane-366,1.0,0.01909722222222221,0.00347222222222221,24.0,0.0,4.0,2024.0
sane-366,2.0,-0.04971172362247339,-0.014268326082501837,28.0,2.0,2.0,2940.0
sane-366,3.0,0.09154040404040409,-0.07929292929292925,11.0,3.0,1.0,3476.0
sane-366,4.0,-0.000669854836521544,0.019052706552706522,18.0,1.0,3.0,2834.0
sane-367,1.0,0.02186625985252999,0.02929803373167217,19.0,3.0,1.0,4578.0
sane-367,2.0,0.07819444444444434,0.06777777777777771,30.0,0.0,4.0,1256.0
sane-367,3.0,0.04513888888888884,0.008101851851851971,24.0,1.0,3.0,1666.0
sane-367,4.0,0.06373360938578321,0.10162180814354727,14.0,2.0,2.0,4358.0
sane-368,1.0,0.04330759330759326,-0.012323037323037356,37.0,0.0,4.0,1986.0
sane-368,2.0,-0.03092105263157896,-0.014692982456140369,19.0,3.0,1.0,3557.0
sane-368,3.0,0.01777777777777767,0.025000000000000022,25.0,1.0,3.0,2428.0
sane-368,4.0,0.0771604938271605,0.06404320987654322,18.0,2.0,2.0,2570.0
sane-369,1.0,0.006439393939393967,-0.02159090909090905,22.0,0.0,4.0,882.0
sane-369,2.0,-0.11145833333333333,-0.04062500000000002,15.0,2.0,2.0,3791.0
sane-369,3.0,0.016666666666666607,-0.005555555555555591,15.0,3.0,1.0,4291.0
sane-369,4.0,0.06032986111111105,0.14192708333333326,16.0,1.0,3.0,3607.0
sane-370,1.0,-0.11805555555555558,0.0,6.0,2.0,2.0,3057.0
sane-370,2.0,0.008928571428571397,-0.0669642857142857,28.0,3.0,1.0,5089.0
sane-370,3.0,0.024137931034482696,-0.031609195402298895,29.0,0.0,4.0,0.0
sane-370,4.0,-0.08506944444444448,-0.03125,12.0,1.0,3.0,2569.0
sane-371,1.0,-0.014035087719298178,-0.07524122807017547,19.0,2.0,2.0,4020.0
sane-371,2.0,-0.08247354497354498,-0.06617430922986478,27.0,0.0,4.0,0.0
sane-371,3.0,0.032275132275132234,-0.04113756613756614,21.0,1.0,3.0,0.0
sane-371,4.0,-0.09722222222222221,-0.020833333333333315,4.0,3.0,1.0,5087.0
sane-372,1.0,-0.10648148148148151,0.02777777777777779,9.0,2.0,2.0,3073.0
sane-372,2.0,0.08117816091954011,0.025862068965517238,29.0,0.0,4.0,2067.0
sane-372,3.0,0.02083333333333337,-0.005952380952380987,14.0,3.0,1.0,3729.0
sane-372,4.0,0.019166666666666665,0.016388888888888897,25.0,1.0,3.0,2787.0
sane-373,1.0,0.09424603174603186,0.029861111111111227,15.0,3.0,1.0,3282.0
sane-373,2.0,0.029856701940035202,0.025154320987654244,30.0,2.0,2.0,3135.0
sane-373,3.0,-0.008333333333333304,0.14583333333333326,10.0,1.0,3.0,2817.0
sane-373,4.0,-0.03657407407407409,0.033333333333333326,30.0,0.0,4.0,1933.0
sane-374,1.0,-0.06640625,-0.03515625,16.0,2.0,2.0,3102.0
sane-374,2.0,0.011666666666666603,-0.0025000000000000022,25.0,1.0,3.0,2630.0
sane-374,3.0,0.038302277432712195,0.012965838509316874,23.0,0.0,4.0,2040.0
sane-374,4.0,0.00694444444444442,0.03935185185185175,18.0,3.0,1.0,3673.0
sane-375,1.0,0.06712962962962965,0.006365740740740811,24.0,3.0,1.0,5262.0
sane-375,2.0,0.04791666666666661,0.002083333333333326,20.0,2.0,2.0,2158.0
sane-375,3.0,-0.03728070175438597,-0.05263157894736842,19.0,0.0,4.0,1148.0
sane-375,4.0,-0.025950292397660835,0.0025584795321637044,19.0,1.0,3.0,1869.0
sane-376,1.0,0.023550724637681153,-0.03985507246376818,23.0,2.0,2.0,3159.0
sane-376,2.0,0.00868055555555547,-0.015625,24.0,0.0,4.0,1738.0
sane-376,3.0,-0.0993589743589744,0.04807692307692313,13.0,1.0,3.0,3006.0
sane-376,4.0,0.003318755386770067,-0.03502578916181859,32.0,3.0,1.0,3569.0
sane-377,1.0,-0.041280864197530964,-0.07291666666666669,18.0,2.0,2.0,3142.0
sane-377,2.0,-0.0022222222222222365,-0.030000000000000027,25.0,0.0,4.0,1637.0
sane-377,3.0,0.08881402679274997,0.04677698975571298,15.0,3.0,1.0,5537.0
sane-377,4.0,0.09502923976608191,-0.040935672514619936,19.0,1.0,3.0,1880.0
sane-378,1.0,0.05199275362318834,-0.014130434782608725,23.0,2.0,2.0,2825.0
sane-378,2.0,-0.022569444444444475,-0.013888888888888895,12.0,1.0,3.0,2705.0
sane-378,3.0,0.10171649042392084,0.05602914371490231,25.0,0.0,4.0,2029.0
sane-378,4.0,0.04340277777777768,0.00390625,16.0,3.0,1.0,3197.0
sane-379,1.0,-0.03064152951772703,-0.04898673544583643,23.0,0.0,4.0,2617.0
sane-379,2.0,-0.02083333333333337,0.05208333333333326,8.0,3.0,1.0,3140.0
sane-379,3.0,-0.05172413793103442,-0.01867816091954022,29.0,1.0,3.0,2694.0
sane-379,4.0,-0.0032051282051282493,0.09615384615384603,13.0,2.0,2.0,2806.0
sane-380,1.0,-0.02083333333333337,-0.0673076923076924,26.0,2.0,2.0,3004.0
sane-380,2.0,-0.10995370370370366,0.03587962962962965,18.0,3.0,1.0,3320.0
sane-380,3.0,0.10921717171717171,0.0719696969696969,22.0,1.0,3.0,2738.0
sane-380,4.0,0.046666666666666634,-0.015833333333333366,25.0,0.0,4.0,2621.0
sane-381,1.0,-0.015625,0.0,20.0,0.0,4.0,1757.0
sane-381,2.0,-0.05937500000000001,0.008124999999999938,20.0,3.0,1.0,3475.0
sane-381,3.0,-0.011363636363636354,-0.018939393939393978,11.0,1.0,3.0,2428.0
sane-381,4.0,0.03999969553038607,-0.0009210205821459372,17.0,2.0,2.0,3346.0
sane-382,1.0,-0.009999999999999953,0.0625,10.0,3.0,1.0,5863.0
sane-382,2.0,-0.012500000000000067,0.014583333333333282,20.0,1.0,3.0,1215.0
sane-382,3.0,-0.10833333333333334,0.05555555555555558,10.0,2.0,2.0,3676.0
sane-382,4.0,-0.043617724867724916,-0.02840608465608474,42.0,0.0,4.0,853.0
sane-383,1.0,0.0017361111111110494,0.06423611111111116,24.0,3.0,1.0,3892.0
sane-383,2.0,0.0970833333333333,-0.01375000000000004,10.0,1.0,3.0,3249.0
sane-383,3.0,0.03663003663003661,-0.0018315018315018805,13.0,0.0,4.0,2673.0
sane-383,4.0,0.08596240869084715,0.04972017674613749,21.0,2.0,2.0,3463.0
sane-384,1.0,0.029592803030302983,0.08096590909090906,22.0,1.0,3.0,2200.0
sane-384,2.0,0.058712121212121215,0.024621212121212155,22.0,3.0,1.0,5570.0
sane-384,3.0,0.02564102564102566,0.022435897435897356,13.0,2.0,2.0,2895.0
sane-384,4.0,-0.029558404558404583,-0.0007122507122508392,39.0,0.0,4.0,0.0
sane-385,1.0,-0.07008454907161804,0.04201204686118487,13.0,1.0,3.0,2920.0
sane-385,2.0,-0.006080389144905329,-0.01638504864311313,31.0,2.0,2.0,3450.0
sane-385,3.0,-0.020512820512820495,-0.033974358974358965,26.0,0.0,4.0,0.0
sane-385,4.0,-0.1043391994478951,0.09407349896480333,14.0,3.0,1.0,3687.0
sane-386,1.0,0.028402777777777777,-0.031770833333333415,20.0,2.0,2.0,3070.0
sane-386,2.0,-0.023038196628422325,-0.05638267832816718,21.0,3.0,1.0,4158.0
sane-386,3.0,-0.044871794871794934,0.017628205128205066,13.0,1.0,3.0,2337.0
sane-386,4.0,0.03518518518518521,0.01851851851851849,15.0,0.0,4.0,1893.0
sane-387,1.0,-0.06223958333333335,-0.053385416666666685,24.0,1.0,3.0,2673.0
sane-387,2.0,-0.015625,0.0,8.0,3.0,1.0,3720.0
sane-387,3.0,-0.026515151515151547,0.05681818181818177,11.0,2.0,2.0,2965.0
sane-387,4.0,-0.02222222222222231,-0.07013888888888892,24.0,0.0,4.0,1843.0
sane-388,1.0,0.02246732026143794,0.05514705882352944,17.0,3.0,1.0,4221.0
sane-388,2.0,-0.07541666666666663,-0.027083333333333404,10.0,0.0,4.0,0.0
sane-388,3.0,0.026194944944944898,-0.000894644644644671,18.0,1.0,3.0,3570.0
sane-388,4.0,-0.0642361111111111,0.01215277777777779,12.0,2.0,2.0,4060.0
sane-389,1.0,0.006578947368421018,0.037280701754386025,19.0,2.0,2.0,2988.0
sane-389,2.0,0.0,-0.038461538461538436,13.0,3.0,1.0,4535.0
sane-389,3.0,-0.022368421052631593,-0.07894736842105265,19.0,1.0,3.0,2011.0
sane-389,4.0,0.12673611111111116,-0.046875,16.0,0.0,4.0,1826.0
sane-390,1.0,-0.03659188034188038,-0.017361111111111105,26.0,0.0,4.0,2042.0
sane-390,2.0,0.0714285714285714,0.0,14.0,2.0,2.0,2526.0
sane-390,3.0,0.01736111111111116,0.01388888888888895,12.0,1.0,3.0,2516.0
sane-390,4.0,0.12054975989402228,0.008260197604459951,9.0,3.0,1.0,4277.0
sane-391,1.0,-0.00477430555555558,0.02473958333333337,16.0,1.0,3.0,2781.0
sane-391,2.0,-0.03737373737373739,-0.07926034538937765,31.0,0.0,4.0,71.0
sane-391,3.0,-0.16810570381998957,-0.018936420722134972,14.0,2.0,2.0,3469.0
sane-391,4.0,0.0586419753086419,0.01388888888888884,18.0,3.0,1.0,3827.0
sane-392,1.0,-0.033908045977011525,-0.015229885057471249,29.0,0.0,4.0,1418.0
sane-392,2.0,-0.03287870703837098,-0.13539082299586508,21.0,2.0,2.0,3124.0
sane-392,3.0,-0.052579365079365115,-0.012896825396825407,21.0,1.0,3.0,2299.0
sane-392,4.0,-0.02261904761904765,0.019486215538846996,19.0,3.0,1.0,4781.0
sane-393,1.0,-0.011217948717948789,0.0032051282051281937,26.0,3.0,1.0,3637.0
sane-393,2.0,-0.05216049382716048,-0.10694444444444451,27.0,0.0,4.0,0.0
sane-393,3.0,0.002450980392156854,0.0702614379084967,17.0,1.0,3.0,2443.0
sane-393,4.0,0.022453703703703587,0.05810185185185179,18.0,2.0,2.0,2757.0
sane-394,1.0,-0.052083333333333315,0.0,12.0,2.0,2.0,3794.0
sane-394,2.0,0.07291666666666663,0.03007936507936515,25.0,3.0,1.0,3921.0
sane-394,3.0,0.05500000000000005,0.0016666666666665941,20.0,1.0,3.0,2538.0
sane-394,4.0,-0.10863095238095244,-0.08482142857142855,14.0,0.0,4.0,1431.0
sane-395,1.0,0.06597222222222221,0.04166666666666663,12.0,3.0,1.0,3918.0
sane-395,2.0,-0.0014817717403923791,-0.005564263322884011,33.0,0.0,4.0,0.0
sane-395,3.0,-0.09523809523809523,-0.047619047619047616,21.0,2.0,2.0,3431.0
sane-395,4.0,0.027147108843537326,0.03117913832199537,28.0,1.0,3.0,2855.0
sane-396,1.0,0.13310904071773644,0.0195824706694272,21.0,0.0,4.0,1849.0
sane-396,2.0,0.03182870370370372,-0.009259259259259245,24.0,2.0,2.0,3822.0
sane-396,3.0,0.09664351851851849,0.03182870370370372,24.0,1.0,3.0,3251.0
sane-396,4.0,0.05059523809523814,0.0029761904761904656,14.0,3.0,1.0,4022.0
sane-397,1.0,-0.01982060185185186,-0.037471064814814825,24.0,2.0,2.0,3940.0
sane-397,2.0,-0.04895833333333338,-0.052083333333333315,24.0,0.0,4.0,824.0
sane-397,3.0,0.08095421810699588,-0.14248971193415638,18.0,3.0,1.0,4096.0
sane-397,4.0,-0.1210103106833777,-0.05391551739501926,33.0,1.0,3.0,2950.0
sane-398,1.0,-0.005523989898989945,0.062184343434343425,22.0,1.0,3.0,2458.0
sane-398,2.0,-0.10718599033816423,-0.0341183574879228,23.0,3.0,1.0,4590.0
sane-398,3.0,0.04353032879818586,0.038531037414965996,28.0,0.0,4.0,2178.0
sane-398,4.0,0.06365740740740744,0.03182870370370372,24.0,2.0,2.0,2551.0
sane-399,1.0,-0.01388888888888895,0.02596618357487923,23.0,1.0,3.0,1334.0
sane-399,2.0,-0.0013888888888889395,-0.0013888888888889395,15.0,3.0,1.0,6327.0
sane-399,3.0,0.03584010840108398,-0.05172764227642279,41.0,0.0,4.0,0.0
sane-399,4.0,0.05735294117647072,-0.0039215686274509665,17.0,2.0,2.0,3032.0
sane-400,1.0,-0.08919172932330827,-0.05608813700918963,21.0,0.0,4.0,767.0
sane-400,2.0,0.03835978835978837,0.08333333333333337,21.0,2.0,2.0,3605.0
sane-400,3.0,0.08750000000000002,0.09583333333333344,20.0,3.0,1.0,4450.0
sane-400,4.0,-0.006313131313131326,0.05303030303030298,22.0,1.0,3.0,1758.0
sane-401,1.0,-0.010233918128654984,-0.00511695906432752,19.0,0.0,4.0,1423.0
sane-401,2.0,-0.025643130815544646,-0.009113300492610887,29.0,3.0,1.0,5304.0
sane-401,3.0,-0.015817901234567833,-0.0057870370370370905,18.0,1.0,3.0,2159.0
sane-401,4.0,0.07675438596491235,-0.002192982456140413,19.0,2.0,2.0,2241.0
sane-402,1.0,0.029800724637681242,-0.023641304347826075,23.0,0.0,4.0,0.0
sane-402,2.0,0.0202961672473867,-0.04535423925667831,41.0,2.0,2.0,0.0
sane-402,3.0,-0.03260030864197533,0.03530092592592593,12.0,3.0,1.0,7825.0
sane-402,4.0,0.04916666666666669,0.04416666666666669,20.0,1.0,3.0,0.0
sane-403,1.0,0.013714285714285679,0.02014285714285713,25.0,1.0,3.0,2494.0
sane-403,2.0,0.04874551971326169,-0.004480286738351269,31.0,2.0,2.0,4063.0
sane-403,3.0,-0.061053240740740755,-0.030381944444444475,24.0,3.0,1.0,4376.0
sane-403,4.0,-0.0733695652173913,-0.008454106280193219,23.0,0.0,4.0,0.0
sane-404,1.0,0.012760416666666607,0.023931623931623847,32.0,3.0,1.0,3527.0
sane-404,2.0,-0.04842674357878751,-0.07552758391492198,34.0,0.0,4.0,2155.0
sane-404,3.0,0.13368055555555558,0.05555555555555558,8.0,1.0,3.0,2643.0
sane-404,4.0,-0.033816425120772986,0.009057971014492794,23.0,2.0,2.0,2781.0
sane-405,1.0,-0.035208333333333286,0.031458333333333366,20.0,2.0,2.0,2697.0
sane-405,2.0,-0.03163580246913583,0.06481481481481477,27.0,0.0,4.0,1321.0
sane-405,3.0,0.0652412280701754,0.0646929824561403,19.0,3.0,1.0,3618.0
sane-405,4.0,-0.06954520575210238,-0.07947579240682695,29.0,1.0,3.0,2565.0
sane-406,1.0,-0.05029761904761909,0.011830357142857184,28.0,2.0,2.0,3339.0
sane-406,2.0,-0.140625,0.01388888888888895,12.0,1.0,3.0,1393.0
sane-406,3.0,0.011396011396011319,0.0231837606837606,39.0,0.0,4.0,1144.0
sane-406,4.0,-0.038970588235294146,0.03700980392156861,17.0,3.0,1.0,4533.0
sane-407,1.0,-0.0452813013859526,0.04819415081042988,43.0,0.0,4.0,677.0
sane-407,2.0,0.12152777777777779,0.03125,12.0,3.0,1.0,4963.0
sane-407,3.0,-0.019841269841269882,-0.01785714285714285,21.0,1.0,3.0,2025.0
